INFO: float precision operand used.

Device : Tesla T4
maxThreadsPerMultiProcessor : 1024
maxGridSize : (2147483647, 65535, 65535)
maxThreadsPerBlock : 1024
maxThreadsDim : (1024, 1024, 64)
regsPerMultiprocessor : 65536
regsPerBlock : 65536
Cuda driver version: 11040
Cuda rt version: 11030
INFO: Warp Occupancy with block size 64 : 25%
INFO: Estimated max occupancy with block size =  256, min grid size = 40

INFO: grid size = 5120 x 1, block size =  8 x 8
INFO: Creating 10 boundless plane surfaces
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!
Warning! Generated particle rejected!

INFO: Time (ms) to run simulation: 1939.29
17, 4464421
19, 4464421
19, 4464421
19, 4464421
18, 4464421
19, 4464421
18, 4464421
19, 4464421
19, 4464421
19, 4464421
18, 4464421
18, 4464421
18, 4464421
17, 4464421
19, 4464421
19, 4464421
19, 4464421
19, 4464421
19, 4464421
19, 4464421
19, 4464421
19, 4464421
18, 4464421
18, 4464421
18, 4464421
18, 4464421
17, 4464421
19, 4464421
18, 4464421
18, 4464421
19, 4464421
19, 4464421
19, 4614438
19, 4614438
19, 4614438
17, 4614438
19, 4614438
18, 4614438
17, 4614438
17, 4614438
19, 4614438
19, 4614438
18, 4614438
18, 4614438
19, 4614438
19, 4614438
19, 4614438
18, 4614438
18, 4614438
19, 4614438
18, 4614438
19, 4614438
18, 4614438
19, 4614438
19, 4614438
19, 4614438
17, 4614438
19, 4614438
17, 4614438
18, 4614438
19, 4614438
19, 4614438
16, 4614438
19, 4614438
19, 4630428
18, 4630428
16, 4630428
18, 4630428
19, 4630428
19, 4630428
19, 4630428
19, 4630428
19, 4630428
16, 4630428
19, 4630428
19, 4630428
18, 4630428
19, 4630428
19, 4630428
17, 4630428
18, 4630428
18, 4630428
19, 4630428
19, 4630428
19, 4630428
19, 4630428
17, 4630428
19, 4630428
19, 4630428
17, 4630428
19, 4630428
19, 4630428
19, 4630428
19, 4630428
17, 4630428
18, 4630428
19, 4630564
19, 4630564
19, 4630564
18, 4630564
18, 4630564
17, 4630564
19, 4630564
19, 4630564
16, 4630564
18, 4630564
18, 4630564
18, 4630564
19, 4630564
19, 4630564
17, 4630564
18, 4630564
18, 4630564
18, 4630564
18, 4630564
19, 4630564
18, 4630564
19, 4630564
19, 4630564
19, 4630564
19, 4630564
19, 4630564
19, 4630564
19, 4630564
18, 4630564
19, 4630564
19, 4630564
18, 4630564
16, 4767839
19, 4767839
19, 4767839
17, 4767839
18, 4767839
18, 4767839
19, 4767839
18, 4767839
18, 4767839
19, 4767839
19, 4767839
17, 4767839
19, 4767839
18, 4767839
19, 4767839
18, 4767839
18, 4767839
19, 4767839
18, 4767839
19, 4767839
19, 4767839
19, 4767839
19, 4767839
19, 4767839
19, 4767839
18, 4767839
19, 4767839
19, 4767839
19, 4767839
18, 4767839
19, 4767839
17, 4767839
19, 4806370
19, 4806370
19, 4806370
19, 4806370
19, 4806370
18, 4806370
17, 4806370
18, 4806370
19, 4806370
19, 4806370
18, 4806370
18, 4806370
18, 4806370
19, 4806370
18, 4806370
18, 4806370
19, 4806370
19, 4806370
18, 4806370
19, 4806370
19, 4806370
18, 4806370
18, 4806370
18, 4806370
19, 4806370
17, 4806370
18, 4806370
19, 4806370
18, 4806370
18, 4806370
16, 4806370
19, 4806370
17, 4804278
19, 4804278
19, 4804278
18, 4804278
19, 4804278
18, 4804278
18, 4804278
17, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
17, 4804278
18, 4804278
18, 4804278
18, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
19, 4804278
18, 4804278
19, 4804278
17, 4804278
18, 4805549
18, 4805549
18, 4805549
17, 4805549
19, 4805549
19, 4805549
19, 4805549
19, 4805549
19, 4805549
19, 4805549
19, 4805549
19, 4805549
19, 4805549
18, 4805549
18, 4805549
19, 4805549
19, 4805549
19, 4805549
18, 4805549
19, 4805549
18, 4805549
19, 4805549
19, 4805549
19, 4805549
19, 4805549
19, 4805549
